p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene_symbol	sample_id	avg_norm_exp
MMY21940.ELL2	1.19431794702803e-69	1.70492602527131	0.274	0.066	4.00550353074259e-65	ELL2	MMY21940	0.430008382229673
MMY21940.C3orf70	1.19495229623464e-69	0.428343695975997	0.137	0.004	4.00763101111173e-65	C3orf70	MMY21940	0.172673931265717
MMY21940.DEPTOR	2.87174833391422e-69	0.348747667209033	0.156	0.01	9.6312695622815e-65	DEPTOR	MMY21940	0.182732606873428
MMY21940.GLCCI1	3.82431980343727e-69	1.85655151963631	0.314	0.092	1.28260037567679e-64	GLCCI1	MMY21940	0.550712489522213
MMY21940.SLC39A8	3.97786717736968e-69	0.716234963747975	0.264	0.06	1.33409709394624e-64	SLC39A8	MMY21940	0.356244761106454
MMY21940.NAA10	2.72108487901953e-68	1.54845786093181	0.429	0.175	9.12597446725569e-64	NAA10	MMY21940	0.691533948030176
MMY21940.SLC1A5	2.92398788719565e-68	2.2060739522637	0.251	0.054	9.80647057607677e-64	SLC1A5	MMY21940	0.388097233864208
MMY21940.CD96	3.09828424904585e-68	-0.650818674106655	0.006	0.231	1.039102571445e-63	CD96	MMY21940	0.00754400670578374
MMY21940.ACTR2	3.54809379819677e-68	-14.1226600551407	0.273	0.57	1.18995969803923e-63	ACTR2	MMY21940	0.400670578373847
MMY21940.RALGPS2	3.59645253294004e-68	1.38514415860433	0.396	0.137	1.20617825049743e-63	RALGPS2	MMY21940	0.785414920368818
MMY21940.LAGE3	4.69760048678566e-68	0.668449058135713	0.302	0.083	1.57548125125817e-63	LAGE3	MMY21940	0.403185247275775
MMY21940.PIP4K2A	5.2440188162761e-68	-0.851061627933071	0.077	0.343	1.75873903060268e-63	PIP4K2A	MMY21940	0.085498742665549
MMY21940.CTSZ	1.04163788140191e-67	-7.60269106248614	0.446	0.172	3.49344512664574e-63	CTSZ	MMY21940	0.715004191114837
MMY21940.CD7	1.07499834032944e-67	-1.6291390485188	0.008	0.233	3.60532943379689e-63	CD7	MMY21940	0.0100586756077117
MMY21940.MGAT4A	1.10164001890806e-67	-0.691307669252406	0.015	0.246	3.69468029541384e-63	MGAT4A	MMY21940	0.0159262363788768
MMY21940.RPS29	1.44122693736994e-67	-45.6072735652027	0.966	0.99	4.8335869025513e-63	RPS29	MMY21940	15.6010058675608
MMY21940.ST6GALNAC4	1.51601854759412e-67	0.431990071374105	0.214	0.035	5.08442300492116e-63	ST6GALNAC4	MMY21940	0.271584241408215
MMY21940.SLC22A31	2.36189950386488e-67	0.418269573787324	0.131	0.003	7.92133855606203e-63	SLC22A31	MMY21940	0.161777032690696
MMY21940.LRRN1	2.46984235935648e-67	0.440301279734442	0.137	0.005	8.28335730480978e-63	LRRN1	MMY21940	0.170159262363789
MMY21940.IGKV4-1	2.76983991796378e-67	2.10802834027529	0.135	0.005	9.28948911686694e-63	IGKV4-1	MMY21940	0.171835708298407
MMY21940.CHID1	5.28713969824118e-67	0.524648944516682	0.253	0.056	1.77320091199613e-62	CHID1	MMY21940	0.317686504610226
MMY21940.SAMD3	7.20941290064614e-67	-1.12828450848351	0.003	0.22	2.4178928986187e-62	SAMD3	MMY21940	0.00335289186923722
MMY21940.HLA-DQB1	7.87340631008368e-67	-18.1387530879323	0.017	0.247	2.64058300827586e-62	HLA-DQB1	MMY21940	0.0226320201173512
MMY21940.CLIC4	8.11955996877412e-67	2.94238077101484	0.208	0.033	2.72313802232747e-62	CLIC4	MMY21940	0.275775356244761
MMY21940.H1FX	9.057072988754e-67	14.7472190646374	0.687	0.451	3.03756113896832e-62	H1FX	MMY21940	3.01927912824811
MMY21940.BMP6	9.35381570257751e-67	0.266337035717053	0.137	0.005	3.13708271033045e-62	BMP6	MMY21940	0.153394803017603
MMY21940.SNU13	1.04111887080001e-66	2.53222598378517	0.625	0.393	3.49170446888907e-62	SNU13	MMY21940	1.39312657166806
MMY21940.SEC24A	1.93759468260124e-66	1.11954837596786	0.221	0.04	6.49830504650805e-62	SEC24A	MMY21940	0.31349538977368
MMY21940.C12orf75	3.82592325365258e-66	-11.1439328233742	0.023	0.257	1.28313814081e-61	C12orf75	MMY21940	0.0293378038558256
MMY21940.PRR34-AS1	1.13596667366554e-65	0.925674788045431	0.29	0.077	3.80980503013949e-61	PRR34-AS1	MMY21940	0.426655490360436
MMY21940.SEC61G	1.27246699023745e-65	0.7395381529969	0.71	0.496	4.26759979185836e-61	SEC61G	MMY21940	2.03185247275775
MMY21940.YWHAE	1.66967428939293e-65	0.620535778384561	0.564	0.292	5.59975363176602e-61	YWHAE	MMY21940	1.04274937133277
MMY21940.SEPT7	2.32834400377479e-65	-0.701431688194598	0.349	0.629	7.80880011985988e-61	SEPT7	MMY21940	0.561609388097234
MMY21940.MSN	3.19647933904629e-65	-3.26135940441159	0.168	0.445	1.07203524072934e-60	MSN	MMY21940	0.203688181056161
MMY21940.CD6	4.16777648530797e-65	-0.900150977843722	0.011	0.231	1.39778887764259e-60	CD6	MMY21940	0.0117351215423303
MMY21940.LCP2	5.6095122510871e-65	-0.786947151400062	0.011	0.232	1.88131821876959e-60	LCP2	MMY21940	0.0142497904442582
MMY21940.KLRG1	8.74488504782033e-65	-0.911180829336968	0.011	0.231	2.93285954733798e-60	KLRG1	MMY21940	0.0159262363788768
MMY21940.GYPC	1.27075307775487e-64	1.91248987405329	0.618	0.362	4.2618516721743e-60	GYPC	MMY21940	1.24056999161777
MMY21940.UBE2J1	2.00657845441642e-64	0.79448952849355	0.444	0.189	6.72966282042178e-60	UBE2J1	MMY21940	0.790444258172674
MMY21940.EFHD2	2.41729238388567e-64	-1.88988988636384	0.048	0.288	8.10711519707576e-60	EFHD2	MMY21940	0.0519698239731769
MMY21940.MYO1F	7.4093036056776e-64	-1.299310506505	0.006	0.218	2.48493224327215e-59	MYO1F	MMY21940	0.00586756077116513
MMY21940.TCF7	1.06667177258568e-63	-2.12885871567295	0.073	0.325	3.57740379089786e-59	TCF7	MMY21940	0.0905280804694049
MMY21940.DERL1	2.30445130562571e-63	0.770151145352565	0.344	0.117	7.72866878880752e-59	DERL1	MMY21940	0.478625314333613
MMY21940.DIAPH1	2.75325380370737e-63	-0.926762488413593	0.043	0.28	9.23386260687377e-59	DIAPH1	MMY21940	0.0461022632020117
MMY21940.CYFIP2	4.80122946400851e-63	-0.579061808589473	0.019	0.24	1.61023633763917e-58	CYFIP2	MMY21940	0.019279128248114
MMY21940.PHACTR1	5.33315055246025e-63	7.29894301851095	0.295	0.084	1.78863203228412e-58	PHACTR1	MMY21940	0.523051131601006
MMY21940.SRGN	9.24389026526099e-63	-64.8704457038418	0.387	0.626	3.10021591716323e-58	SRGN	MMY21940	0.641240569991618
MMY21940.TNS3	9.52109494230598e-63	0.428030155635059	0.179	0.024	3.19318482175058e-58	TNS3	MMY21940	0.232187761944677
MMY21940.ZC3HAV1	1.43833211300594e-62	-0.998877315646274	0.113	0.376	4.82387824059933e-58	ZC3HAV1	MMY21940	0.133277451802179
MMY21940.TMC8	1.79463871672761e-62	-0.49781886730841	0.02	0.241	6.01885932816105e-58	TMC8	MMY21940	0.0217937971500419
MMY21940.NDUFAF8	2.59890986591229e-62	1.21125720390481	0.443	0.198	8.71622390829665e-58	NDUFAF8	MMY21940	0.726739312657167
MMY21940.ZBTB38	2.80159859991582e-62	5.27778113511226	0.412	0.172	9.39600138439768e-58	ZBTB38	MMY21940	0.791282481139983
MMY21940.ISG20	3.51704840883049e-62	3.72775139498687	0.607	0.362	1.17954769535357e-57	ISG20	MMY21940	1.38642078792959
MMY21940.IFNG-AS1	4.21422478981221e-62	0.326510859570269	0.164	0.018	1.41336671000722e-57	IFNG-AS1	MMY21940	0.190276613579212
MMY21940.ST3GAL6	5.94142695658328e-62	0.510681384518352	0.166	0.019	1.9926357726989e-57	ST3GAL6	MMY21940	0.215423302598491
MMY21940.PREX1	7.45119607956539e-62	-0.618661943781329	0.01	0.22	2.49898214116464e-57	PREX1	MMY21940	0.010896898575021
MMY21940.SELENOK	8.66704691584314e-62	10.7021522553475	0.617	0.387	2.90675419463547e-57	SELENOK	MMY21940	1.4777870913663
MMY21940.SEPT6	1.02762301306629e-61	-1.43182290440128	0.132	0.396	3.44644206122173e-57	SEPT6	MMY21940	0.157585917854149
MMY21940.RPL14	1.05914378524909e-61	-16.4971258926603	0.918	0.968	3.55215642696838e-57	RPL14	MMY21940	6.33696563285834
MMY21940.BIN1	1.15301994307903e-61	-0.426383041997164	0.008	0.215	3.86699828509844e-57	BIN1	MMY21940	0.0100586756077117
MMY21940.MACF1	1.7715839043825e-61	-1.06085002287599	0.098	0.358	5.94153809851802e-57	MACF1	MMY21940	0.127409891031014
MMY21940.ITM2A	2.01611693995777e-61	-6.17340688891635	0.018	0.233	6.76165299323036e-57	ITM2A	MMY21940	0.019279128248114
MMY21940.IER2	2.89545546451507e-61	-6.16908081650357	0.251	0.551	9.71077853689066e-57	IER2	MMY21940	0.606035205364627
MMY21940.ARL6IP5	5.3481701296453e-61	-2.11941855656531	0.222	0.501	1.79366929808044e-56	ARL6IP5	MMY21940	0.311818943839061
MMY21940.TTC39C	5.71053486474783e-61	-0.551621729610315	0.008	0.213	1.91519918293913e-56	TTC39C	MMY21940	0.00922045264040235
MMY21940.RAB11FIP1	6.14649077225473e-61	20.2893772873369	0.387	0.166	2.06141007519879e-56	RAB11FIP1	MMY21940	1.48449287510478
MMY21940.HYI	9.1965573418666e-61	0.380875510699403	0.203	0.036	3.08434140131522e-56	HYI	MMY21940	0.239731768650461
MMY21940.SPN	1.60989878583764e-60	-5.12860090924711	0.072	0.315	5.39927854794228e-56	SPN	MMY21940	0.0829840737636211
MMY21940.RHOB	1.66030605690954e-60	6.1525957371029	0.329	0.115	5.56833445366322e-56	RHOB	MMY21940	0.937133277451802
MMY21940.ARRB2	2.6616140019644e-60	-1.29931998109573	0.014	0.223	8.92652103978821e-56	ARRB2	MMY21940	0.0142497904442582
MMY21940.MLLT3	1.32150506284758e-59	1.03581732059913	0.327	0.111	4.43206367977821e-55	MLLT3	MMY21940	0.525565800502934
MMY21940.ARPC3	1.59757327511421e-59	-4.51693717317152	0.415	0.673	5.35794125007803e-55	ARPC3	MMY21940	0.711651299245599
MMY21940.FTL	1.68615921070126e-59	71.7101847836286	0.961	0.916	5.65504076084989e-55	FTL	MMY21940	10.0972338642079
MMY21940.PTGER4	1.74734132956715e-59	-0.68359655121669	0.009	0.213	5.86023335110231e-55	PTGER4	MMY21940	0.0125733445096396
MMY21940.RPS5	1.88245446993834e-59	19.8257611216194	0.955	0.92	6.3133758012792e-55	RPS5	MMY21940	12.1341156747695
MMY21940.KLRD1	5.41761261106951e-59	-17.1257656722927	0.01	0.212	1.81695891750049e-54	KLRD1	MMY21940	0.0159262363788768
MMY21940.CTTN	6.88437295042533e-59	0.274669850345699	0.122	0.005	2.30888100011365e-54	CTTN	MMY21940	0.138306789606035
MMY21940.PFDN5	7.18623303966888e-59	-7.3751697967287	0.748	0.898	2.41011883684415e-54	PFDN5	MMY21940	2.14333612740989
MMY21940.NDUFAF3	7.24673488966501e-59	1.0463469909381	0.373	0.145	2.43040994729585e-54	NDUFAF3	MMY21940	0.556580050293378
MMY21940.ELF1	7.28533463577235e-59	-1.06847633901375	0.137	0.393	2.44335553014533e-54	ELF1	MMY21940	0.15674769488684
MMY21940.C11orf24	8.07937202209716e-59	0.385656334387796	0.189	0.032	2.70965978877095e-54	C11orf24	MMY21940	0.225481978206203
MMY21940.PTBP3	9.74918470759139e-59	-2.33284040970419	0.089	0.335	3.269681567232e-54	PTBP3	MMY21940	0.104777870913663
MMY21940.PRELID1	9.93059432637723e-59	-2.67503491325137	0.591	0.355	3.33052272518039e-54	PRELID1	MMY21940	1.14501257334451
MMY21940.SUN2	1.08293549576893e-58	-0.942864645397732	0.119	0.376	3.63194906570984e-54	SUN2	MMY21940	0.1441743503772
MMY21940.PKHD1L1	1.34255376219599e-58	0.302278898637868	0.142	0.012	4.50265680765291e-54	PKHD1L1	MMY21940	0.16848281642917
MMY21940.EIF2AK3	1.42014072343861e-58	0.934046642194833	0.205	0.04	4.76286795826841e-54	EIF2AK3	MMY21940	0.305113160100587
MMY21940.GZMK	1.73915341332381e-58	-4.00734930187911	0.021	0.229	5.83277271760541e-54	GZMK	MMY21940	0.049455155071249
MMY21940.TNFRSF1B	2.48009170620825e-58	-5.62877209406703	0.01	0.21	8.31773156428124e-54	TNFRSF1B	MMY21940	0.010896898575021
MMY21940.TXNDC11	3.0568869172294e-58	0.769311670952041	0.252	0.066	1.0252187343004e-53	TXNDC11	MMY21940	0.355406538139145
MMY21940.TRIM22	3.12497925569853e-58	-0.565011889016353	0.018	0.224	1.04805554277617e-53	TRIM22	MMY21940	0.0201173512154233
MMY21940.CHD3	5.04124961943738e-58	-0.547704843552781	0.006	0.201	1.69073429736691e-53	CHD3	MMY21940	0.00586756077116513
MMY21940.SESN1	5.68884199861952e-58	1.72659252316494	0.222	0.05	1.90792382949701e-53	SESN1	MMY21940	0.366303436714166
MMY21940.ST6GAL1	8.73179004482174e-58	1.69206065221792	0.407	0.18	2.92846774523232e-53	ST6GAL1	MMY21940	0.725901089689857
MMY21940.NHP2	9.51880197574492e-58	1.9141362850919	0.463	0.219	3.19241580662533e-53	NHP2	MMY21940	0.788767812238055
MMY21940.CSAG1	1.46263178850889e-57	0.267459388494521	0.106	0.001	4.9053744923011e-53	CSAG1	MMY21940	0.124895222129086
MMY21940.SLFN5	1.83107016346868e-57	-0.698835361415497	0.01	0.208	6.14104311424126e-53	SLFN5	MMY21940	0.010896898575021
MMY21940.ELFN1-AS1	1.96209952638806e-57	0.315832927344968	0.111	0.002	6.58048939160029e-53	ELFN1-AS1	MMY21940	0.138306789606035
MMY21940.GAB1	2.03975493437144e-57	0.608091731292309	0.158	0.019	6.84093009889494e-53	GAB1	MMY21940	0.208717518860017
MMY21940.PAG1	2.25643767222119e-57	-1.18772679642064	0.013	0.214	7.56764066509543e-53	PAG1	MMY21940	0.0159262363788768
MMY21940.CDKN2D	2.3750298270847e-57	-4.1590107861595	0.032	0.247	7.96537503407668e-53	CDKN2D	MMY21940	0.038558256496228
MMY21940.UQCRH	2.58283037952195e-57	1.61829074258793	0.738	0.555	8.66229652684072e-53	UQCRH	MMY21940	2.17602682313495
MMY21940.SLC8A1	2.77093710831738e-57	0.646713640069859	0.213	0.044	9.29316887387483e-53	SLC8A1	MMY21940	0.297569153394803
MMY21940.ZNF275	3.64951941058228e-57	0.637001429661212	0.189	0.033	1.22397581992109e-52	ZNF275	MMY21940	0.256496227996647
MMY21940.SNHG19	4.67378923867872e-57	0.976233359839275	0.283	0.087	1.56749543486807e-52	SNHG19	MMY21940	0.445096395641241
MMY21940.TET1	1.10826749197134e-56	0.49089027879706	0.144	0.014	3.71690751457348e-52	TET1	MMY21940	0.197820620284996
MMY21940.ZNF706	1.96574060311516e-56	1.3252854933274	0.512	0.274	6.59270083472762e-52	ZNF706	MMY21940	0.875104777870914
MMY21940.MRPL52	2.99883402597593e-56	3.46336878018156	0.483	0.244	1.00574895563181e-51	MRPL52	MMY21940	0.861693210393965
MMY21940.GPR65	3.32892403737573e-56	-0.580467911055864	0.007	0.197	1.11645454365507e-51	GPR65	MMY21940	0.00670578373847443
MMY21940.TXNDC15	3.33961668569823e-56	0.49584350958919	0.223	0.051	1.12004064404947e-51	TXNDC15	MMY21940	0.283319362950545
MMY21940.RPL34	4.32232972697704e-56	-100.975887100698	0.975	0.991	1.44962294383356e-51	RPL34	MMY21940	20.0737636211232
MMY21940.DNAJB1	4.90751982076184e-56	1.53034771833978	0.09	0.33	1.64588399748711e-51	DNAJB1	MMY21940	0.119027661357921
MMY21940.DOK2	6.56671745022949e-56	-0.483640379499548	0.013	0.208	2.20234569845797e-51	DOK2	MMY21940	0.0150880134115675
MMY21940.ARPC1B	6.70289813374946e-56	-2.24148215697269	0.187	0.446	2.24801797609689e-51	ARPC1B	MMY21940	0.263202011735122
MMY21940.CRYBG1	7.88940921348619e-56	-0.505746898562419	0.009	0.202	2.645950062019e-51	CRYBG1	MMY21940	0.0117351215423303
MMY21940.RPS27A	1.25594764795389e-55	-22.2831007474205	0.975	0.987	4.21219722170777e-51	RPS27A	MMY21940	15.8524727577536
MMY21940.DDX5	1.65615372504212e-55	25.6635947146406	0.615	0.908	5.55440836304626e-51	DDX5	MMY21940	2.91617770326907
MMY21940.ARHGEF1	2.19900995962065e-55	-0.592022342662366	0.054	0.276	7.37503960257574e-51	ARHGEF1	MMY21940	0.0586756077116513
MMY21940.IQGAP2	2.31787917217946e-55	-0.512821717494858	0.014	0.21	7.77370316765547e-51	IQGAP2	MMY21940	0.0209555741827326
MMY21940.DPM2	2.69697930854556e-55	0.640264501763848	0.279	0.086	9.0451292050001e-51	DPM2	MMY21940	0.376362112321878
MMY21940.RNF125	2.87837576501372e-55	-0.662033885050268	0.014	0.209	9.65349664070303e-51	RNF125	MMY21940	0.0159262363788768
MMY21940.IGLC2	3.79018443732585e-55	-103.289815216371	0.297	0.089	1.27115205659034e-50	IGLC2	MMY21940	0.645431684828164
MMY21940.STK10	4.41151148879055e-55	-0.504455899404626	0.026	0.23	1.47953272311058e-50	STK10	MMY21940	0.0268231349538977
MMY21940.STXBP6	6.81371022299976e-55	0.268987193251876	0.109	0.003	2.28518213458966e-50	STXBP6	MMY21940	0.127409891031014
MMY21940.PRR13	7.08004206919912e-55	-1.04815206778336	0.153	0.407	2.374504509168e-50	PRR13	MMY21940	0.187761944677284
MMY21940.SH3KBP1	7.56668044128804e-55	-0.798622940909879	0.068	0.297	2.53771328639918e-50	SH3KBP1	MMY21940	0.0804694048616932
MMY21940.TNFRSF13B	8.97206160633629e-55	0.429480417927531	0.167	0.025	3.00905002153306e-50	TNFRSF13B	MMY21940	0.219614417435038
MMY21940.SAT1	1.98112734942319e-54	-23.1794345736551	0.154	0.405	6.64430490449548e-50	SAT1	MMY21940	0.269907795473596
MMY21940.MERTK	3.10026653968412e-54	0.369748596523044	0.113	0.005	1.03976739207926e-49	MERTK	MMY21940	0.136630343671417
MMY21940.VAMP5	3.71516594706621e-54	-1.03351751290616	0.026	0.227	1.24599235532706e-49	VAMP5	MMY21940	0.030176026823135
MMY21940.VAMP2	5.18490045893592e-54	-0.802073655899379	0.22	0.486	1.73891191591793e-49	VAMP2	MMY21940	0.295054484492875
MMY21940.CD4	5.9914604951662e-54	-1.79095532370752	0.005	0.188	2.00941602086884e-49	CD4	MMY21940	0.00670578373847443
MMY21940.PIP5K1B	8.49787742927355e-54	0.320082387596148	0.146	0.017	2.85001813222976e-49	PIP5K1B	MMY21940	0.172673931265717
MMY21940.PRKCH	8.67668919546157e-54	-0.498255403774023	0.01	0.197	2.9099880223739e-49	PRKCH	MMY21940	0.010896898575021
MMY21940.MYO1G	1.29100415749473e-53	-0.670610938543528	0.006	0.188	4.32976974340584e-49	MYO1G	MMY21940	0.00670578373847443
MMY21940.RBFOX2	1.57131088426865e-53	0.33945012048935	0.118	0.007	5.26986244366021e-49	RBFOX2	MMY21940	0.147527242246438
MMY21940.TC2N	1.81744859673963e-53	-0.535277387394656	0.013	0.201	6.09535910374538e-49	TC2N	MMY21940	0.0134115674769489
MMY21940.SLC3A2	2.13996255864347e-53	30.6802622224761	0.381	0.17	7.17700642917846e-49	SLC3A2	MMY21940	0.906957250628667
MMY21940.PSAT1	3.0172459144709e-53	0.664213570460452	0.122	0.009	1.01192393479525e-48	PSAT1	MMY21940	0.177703269069573
MMY21940.LARP1B	3.33972246519541e-53	0.469352895821432	0.218	0.052	1.12007612037724e-48	LARP1B	MMY21940	0.28918692372171
MMY21940.HOPX	3.85933626767606e-53	-1.66743750745648	0.008	0.192	1.2943441974532e-48	HOPX	MMY21940	0.0100586756077117
MMY21940.CANX	3.89501254093977e-53	1.24694024282406	0.573	0.334	1.30630930598038e-48	CANX	MMY21940	1.11902766135792
MMY21940.CADPS2	6.86320574360128e-53	0.294927399836033	0.104	0.003	2.301781942289e-48	CADPS2	MMY21940	0.126571668063705
MMY21940.FOS	1.09797179466048e-52	-54.2619055608685	0.16	0.402	3.6823778049323e-48	FOS	MMY21940	0.378876781223806
MMY21940.NOP53	2.90172732584368e-52	-1.79770802537423	0.448	0.687	9.73181310541452e-48	NOP53	MMY21940	0.756915339480302
MMY21940.YWHAB	3.02878712564389e-52	-2.43352559151859	0.355	0.607	1.01579462619845e-47	YWHAB	MMY21940	0.551550712489522
MMY21940.FAM3C	3.20942139228214e-52	0.661468428862346	0.25	0.071	1.07637574654358e-47	FAM3C	MMY21940	0.33780385582565
MMY21940.RPL38	3.69774083068344e-52	-15.2648544643434	0.916	0.971	1.24014831979461e-47	RPL38	MMY21940	6.21793797150042
MMY21940.BIK	4.0434537965798e-52	0.291060979277473	0.124	0.01	1.35609353429693e-47	BIK	MMY21940	0.147527242246438
MMY21940.MIR29B2CHG	4.08673042578038e-52	11.689056686461	0.229	0.06	1.37060765019822e-47	MIR29B2CHG	MMY21940	0.461860854987427
MMY21940.SELENOS	4.13546160001297e-52	0.843134643915174	0.415	0.191	1.38695111141235e-47	SELENOS	MMY21940	0.694886839899413
MMY21940.CLDN14	5.93110634620662e-52	0.263811969514496	0.102	0.003	1.98917444639078e-47	CLDN14	MMY21940	0.124895222129086
MMY21940.ZFP36L1	6.93993919001821e-52	-3.30316795402559	0.079	0.303	2.32751680554831e-47	ZFP36L1	MMY21940	0.105616093880972
MMY21940.GZMH	8.1753122996933e-52	-10.2425529135442	0.013	0.194	2.74183623907114e-47	GZMH	MMY21940	0.0134115674769489
MMY21940.BRSK1	8.29201549540644e-52	0.374078814620438	0.12	0.009	2.78097615684941e-47	BRSK1	MMY21940	0.147527242246438
MMY21940.CHURC1	9.31747116612118e-52	-0.792791888230572	0.111	0.343	3.12489347969372e-47	CHURC1	MMY21940	0.123218776194468
MMY21940.RAB8B	1.02060107293497e-51	-0.516349774509559	0.026	0.22	3.42289187840929e-47	RAB8B	MMY21940	0.0293378038558256
MMY21940.PIK3IP1	1.57607657198836e-51	-0.516250624412468	0.031	0.228	5.28584560713458e-47	PIK3IP1	MMY21940	0.0352053646269908
MMY21940.PARP8	1.67436054288089e-51	-0.744624021667237	0.062	0.277	5.61547038871391e-47	PARP8	MMY21940	0.0737636211232188
MMY21940.NLGN4X	1.80851128695942e-51	0.336703685095974	0.106	0.004	6.06538515420451e-47	NLGN4X	MMY21940	0.134953897736798
MMY21940.MIDN	2.08231013648772e-51	-1.9164587620043	0.046	0.251	6.9836517357525e-47	MIDN	MMY21940	0.0502933780385583
MMY21940.OXR1	2.26553621977442e-51	0.668031513999701	0.278	0.09	7.59815537387943e-47	OXR1	MMY21940	0.380553227158424
MMY21940.STT3A	2.31056754283914e-51	0.553001981468782	0.251	0.073	7.74918142517391e-47	STT3A	MMY21940	0.329421626152557
MMY21940.OAS1	2.46493873117502e-51	0.566114950179513	0.193	0.041	8.26691151661479e-47	OAS1	MMY21940	0.270746018440905
MMY21940.CAP1	2.97409787475499e-51	-2.69192002941473	0.145	0.379	9.97452945235329e-47	CAP1	MMY21940	0.165968147527242
MMY21940.DOCK10	3.05009477316839e-51	-0.443104138896912	0.01	0.189	1.02294078502521e-46	DOCK10	MMY21940	0.0100586756077117
MMY21940.KLHL6	6.52705938912076e-51	0.755628217647653	0.227	0.06	2.18904517792332e-46	KLHL6	MMY21940	0.327745180217938
MMY21940.WAS	6.57642789882541e-51	-0.660276804608833	0.067	0.281	2.20560238870806e-46	WAS	MMY21940	0.0729253981559095
MMY21940.ANP32B	7.84323121992434e-51	-6.67678760645896	0.245	0.491	2.63046288653822e-46	ANP32B	MMY21940	0.323554065381391
MMY21940.HSD17B8	9.37521316288918e-51	0.340940109030667	0.158	0.025	3.14425899056977e-46	HSD17B8	MMY21940	0.191114836546521
MMY21940.ARID1B	1.20609999152415e-50	-2.5281264137957	0.195	0.451	4.04501815157371e-46	ARID1B	MMY21940	0.306789606035205
MMY21940.TBC1D10C	1.87102441647945e-50	-0.584854228895173	0.078	0.296	6.27504168798879e-46	TBC1D10C	MMY21940	0.0838222967309304
MMY21940.DOCK8	2.42020065148775e-50	-1.14110084975564	0.095	0.318	8.11686894495962e-46	DOCK8	MMY21940	0.103101424979044
MMY21940.DNPH1	3.07987007563609e-50	0.687759803435137	0.26	0.079	1.03292682596683e-45	DNPH1	MMY21940	0.34953897736798
MMY21940.PTMA	3.49563043842738e-50	-74.9713686224746	0.945	0.983	1.17236453643977e-45	PTMA	MMY21940	7.72003352891869
MMY21940.SKAP1	3.52783816523044e-50	-0.42197641697744	0.008	0.181	1.18316636385499e-45	SKAP1	MMY21940	0.00838222967309304
MMY21940.PRF1	4.28102478718856e-50	-5.28525750879699	0.006	0.178	1.4357700931273e-45	PRF1	MMY21940	0.00754400670578374
MMY21940.MIR193BHG	6.01201006626865e-50	0.317119422239282	0.111	0.007	2.01630793602518e-45	MIR193BHG	MMY21940	0.131601005867561
